country,iso3,year,e_inc_100k,e_pop_num,e_tbhiv_prct,e_hh_contacts,e_prevtx_eligible,lab_xpert,lab_sm,tsr_calculated,priv_new_dx,pub_new_dx,budget_tot,budget_lab,exp_tot,caseb_err_nat,xpert_per_100k_inc,funding_execution_pct,private_sector_pct,priority_score
Saint Vincent and the Grenadines,VCT,2020,6.7,104632,0.0,,,,,0.0,,,,,,,,100.0,55.47560975609757,6.7
Saint Vincent and the Grenadines,VCT,2021,8.7,104332,20.0,,,,,0.0,,,,,,,,100.0,55.47560975609757,6.7
Saint Vincent and the Grenadines,VCT,2022,11.0,103948,20.0,,,,,0.0,,,,,,42.0,,100.0,55.47560975609757,6.7
Samoa,WSM,2018,6.0,209701,0.0,,,,,100.0,,,,,,,,100.0,55.47560975609757,0.0594059405940594
Samoa,WSM,2019,9.8,211905,0.0,,,,,100.0,,,,,,,,100.0,55.47560975609757,0.0594059405940594
Samoa,WSM,2020,7.0,214929,0.0,,,,,100.0,,,,,50000.0,,,100.0,55.47560975609757,0.0594059405940594
Samoa,WSM,2021,6.8,218764,0.0,,,,,100.0,,,150000.0,,,,,100.0,55.47560975609757,0.0594059405940594
Samoa,WSM,2022,4.7,222382,0.0,48.0,7.1,,,100.0,,,,,,42.0,,100.0,55.47560975609757,0.0594059405940594
San Marino,SMR,2018,0.0,34156,,,,,,100.0,,,35000.0,,35000.0,,,100.0,55.47560975609757,1.2277227722772277
San Marino,SMR,2019,0.0,34178,,,,,,100.0,,,35500.0,,35500.0,,,100.0,55.47560975609757,1.2277227722772277
San Marino,SMR,2020,0.0,34007,,,,,,100.0,,,35999.0,,,,,100.0,55.47560975609757,1.2277227722772277
San Marino,SMR,2021,0.0,33745,,,,,,100.0,,,,,,,,100.0,55.47560975609757,1.2277227722772277
San Marino,SMR,2022,0.0,33660,,,,,,100.0,,,,,,,,100.0,55.47560975609757,1.2277227722772277
Sao Tome and Principe,STP,2018,124.0,211344,15.0,,,,,100.0,,,398741.0,68626.0,493416.0,,,123.74348261151975,55.47560975609757,1.2277227722772277
Sao Tome and Principe,STP,2019,114.0,214599,16.0,,,,,90.9090909090909,,,498593.0,60626.0,493416.0,,,98.96167816234886,55.47560975609757,1.2403560830860534
Sao Tome and Principe,STP,2020,115.0,218641,6.7,,,,,66.66666666666666,,,486162.0,73552.0,405879.0,,,83.48636874128377,55.47560975609757,1.6995073891625618
Sao Tome and Principe,STP,2021,114.0,223107,15.0,,,,,100.0,,,507829.0,95772.0,362703.0,,,71.42227009485477,55.47560975609757,1.1287128712871286
Sao Tome and Principe,STP,2022,113.0,227380,10.0,230.0,41.0,,,100.0,,,1117900.0,73552.0,,42.0,,71.42227009485477,55.47560975609757,1.1287128712871286
Saudi Arabia,SAU,2018,9.7,35018133,1.4,,,,,85.22727272727273,,,20000000.0,,20000000.0,,,100.0,55.47560975609757,0.11249341064839218
Saudi Arabia,SAU,2019,9.4,35827362,2.2,,,,,84.90566037735849,,,25000000.0,,2500000.0,,,10.0,55.47560975609757,0.10942235888425215
Saudi Arabia,SAU,2020,7.8,35997107,2.5,,,,,88.60759493670885,,,2500000.0,,2500000.0,,,100.0,55.47560975609757,0.08704619296510807
Saudi Arabia,SAU,2021,8.2,35950396,1.6,,,,,92.5,,,2500000.0,,2500000.0,,,100.0,55.47560975609757,0.08770053475935828
Saudi Arabia,SAU,2022,8.2,36408820,1.6,8300.0,230.0,,,92.5,,,2500000.0,,5000000.0,42.0,,200.0,55.47560975609757,0.08770053475935828
Senegal,SEN,2018,118.0,15574909,4.8,,,,,85.71428571428571,,,12606440.0,2509699.0,2990965.0,,,23.7256909960306,55.47560975609757,1.3607907742998353
Senegal,SEN,2019,117.0,16000781,5.1,,,,,86.82432432432432,,,13770185.0,5200000.0,3376193.0,,,24.518138282092796,55.47560975609757,1.3322049546084014
Senegal,SEN,2020,115.0,16436120,5.0,,,,,63.07922272047832,,,12547789.0,1818176.0,4871822.0,,,38.82613901142265,55.47560975609757,1.794653479204087
Senegal,SEN,2021,113.0,16876720,4.0,,,,,63.07922272047832,,,31373779.0,7200000.0,2662144.0,,,8.485251330418308,55.47560975609757,1.794653479204087
Senegal,SEN,2022,112.0,17316449,3.8,84000.0,13000.0,,,63.07922272047832,,,,,,43.0,,8.485251330418308,55.47560975609757,1.794653479204087
Serbia,SRB,2018,17.0,7433818,0.31,,,,,100.0,,,9516310.0,2097048.0,8804577.0,,,92.52091409380316,55.47560975609757,0.16831683168316833
Serbia,SRB,2019,14.0,7401056,0.31,,,,,100.0,,,8238874.0,1801767.0,,,,92.52091409380316,55.47560975609757,0.16831683168316833
Serbia,SRB,2020,14.0,7358005,0.31,,,,,100.0,,,,,,,,92.52091409380316,55.47560975609757,0.16831683168316833
Serbia,SRB,2021,14.0,7296769,0.31,,,,,100.0,,,,,,,,92.52091409380316,55.47560975609757,0.16831683168316833
Serbia,SRB,2022,14.0,7221365,0.31,1000.0,20.0,,,100.0,,,,,,42.0,,92.52091409380316,55.47560975609757,0.16831683168316833
Seychelles,SYC,2018,17.0,103101,6.7,,,,,88.88888888888889,,,70000.0,,10000.0,,,14.285714285714285,55.47560975609757,0.511742892459827
Seychelles,SYC,2019,15.0,104373,14.0,,,,,88.88888888888889,,,12000.0,,10000.0,,,83.33333333333334,55.47560975609757,0.511742892459827
Seychelles,SYC,2020,9.8,105530,23.0,,,,,88.88888888888889,,,10000.0,,10000.0,,,100.0,55.47560975609757,0.511742892459827
Seychelles,SYC,2021,12.0,106471,18.0,,,,,88.88888888888889,,,20000.0,,10000.0,,,50.0,55.47560975609757,0.511742892459827
Seychelles,SYC,2022,17.0,107118,12.0,23.0,2.4,,,88.88888888888889,,,20000.0,,15000.0,42.0,,75.0,55.47560975609757,0.511742892459827
Sierra Leone,SLE,2018,298.0,7861281,13.0,,,,,88.88888888888889,,,15500000.0,4000000.0,10006581.0,,,64.55858709677419,55.47560975609757,0.511742892459827
Sierra Leone,SLE,2019,295.0,8046828,13.0,,,,,88.88888888888889,,,9481290.0,500000.0,4277247.0,,,45.11250051417054,55.47560975609757,0.511742892459827
Sierra Leone,SLE,2020,292.0,8233970,14.0,,,,,88.88888888888889,,,9359722.0,300000.0,5612033.0,,,59.95939836674636,55.47560975609757,0.511742892459827
Sierra Leone,SLE,2021,289.0,8420641,15.0,,,,,88.88888888888889,,,9699091.0,700000.0,5301463.0,,,54.65937993570738,55.47560975609757,0.511742892459827
Sierra Leone,SLE,2022,286.0,8605718,13.0,59000.0,9400.0,,,88.88888888888889,,,9079639.0,1000000.0,,43.0,,54.65937993570738,55.47560975609757,0.511742892459827
Singapore,SGP,2018,46.0,5814537,1.3,,,,,88.88888888888889,,,15859725.0,,10525811.0,,,66.36818103718696,55.47560975609757,0.511742892459827
Singapore,SGP,2019,41.0,5866405,1.9,,,,,92.85714285714286,,,,,16320000.0,,,66.36818103718696,55.47560975609757,0.4368340943683409
Singapore,SGP,2020,46.0,5909869,0.98,,,,,87.5,,,14110000.0,,17460000.0,,,123.74202693125443,55.47560975609757,0.519774011299435
Singapore,SGP,2021,48.0,5941060,0.84,,,,,100.0,,,17440000.0,,21250858.0,,,121.85125000000001,55.47560975609757,0.4752475247524752
Singapore,SGP,2022,51.0,5975689,0.97,2400.0,36.0,,,100.0,,,24879502.0,,20985712.0,42.0,,84.34940538600813,55.47560975609757,0.4752475247524752
Sint Maarten (Dutch part),SXM,2018,19.0,42246,,,,,,100.0,,,3000.0,,0.0,,,0.0,55.47560975609757,0.05742574257425742
Sint Maarten (Dutch part),SXM,2019,13.0,42980,,,,,,100.0,,,3000.0,,3500.0,,,116.66666666666667,55.47560975609757,0.05742574257425742
Sint Maarten (Dutch part),SXM,2020,2.6,43621,,,,,,100.0,,,5000.0,,0.0,,,0.0,55.47560975609757,0.05742574257425742
Sint Maarten (Dutch part),SXM,2021,2.6,44042,,,,,,100.0,,,1500.0,,0.0,,,0.0,55.47560975609757,0.05742574257425742
Sint Maarten (Dutch part),SXM,2022,5.2,44175,,2.9,0.15,,,100.0,,,1500.0,,0.0,0.0,,0.0,55.47560975609757,0.05742574257425742
Slovakia,SVK,2018,5.8,5446745,0.53,,,,,100.0,,,10000.0,,10000.0,,,100.0,55.47560975609757,0.05742574257425742
Slovakia,SVK,2019,4.5,5453924,2.7,,,,,97.14285714285714,,,10000.0,,10000.0,,,100.0,55.47560975609757,0.04585152838427948
Slovakia,SVK,2020,3.2,5456681,2.7,,,,,97.14285714285714,,,10000.0,,10000.0,,,100.0,55.47560975609757,0.03260553129548763
Slovakia,SVK,2021,2.8,5447622,3.1,,,,,95.0,,,10000.0,,10000.0,,,100.0,55.47560975609757,0.029166666666666664
Slovakia,SVK,2022,2.9,5643453,3.1,140.0,2.9,,,95.0,,,10000.0,,10000.0,42.0,,100.0,55.47560975609757,0.029166666666666664
Slovenia,SVN,2018,5.4,2105924,0.89,,,,,100.0,,,,,,,,71.26159338740347,55.47560975609757,0.05346534653465347
Slovenia,SVN,2019,5.3,2112901,1.4,,,,,100.0,,,,,,,,71.26159338740347,55.47560975609757,0.05247524752475247
Slovenia,SVN,2020,4.1,2117641,0.0,,,,,100.0,,,,,,,,71.26159338740347,55.47560975609757,0.05247524752475247
Slovenia,SVN,2021,4.3,2119410,0.0,,,,,100.0,,,,,,,,71.26159338740347,55.47560975609757,0.04257425742574257
Slovenia,SVN,2022,3.9,2119844,0.0,76.0,1.6,,,100.0,,,,,,42.0,,71.26159338740347,55.47560975609757,0.04257425742574257
Solomon Islands,SLB,2018,73.0,659249,,,,,,100.0,,,1030760.0,129270.0,734536.0,,,71.26159338740347,55.47560975609757,0.7227722772277227
Solomon Islands,SLB,2019,66.0,674993,,,,,,96.22641509433963,,,1065434.0,187885.0,511424.0,,,48.00147170073416,55.47560975609757,0.6788278672617892
Solomon Islands,SLB,2020,58.0,691191,,,,,,100.0,,,1038491.0,174507.0,493913.0,,,47.560643279527696,55.47560975609757,0.5742574257425742
Solomon Islands,SLB,2021,65.0,707851,,,,,,100.0,,,766318.0,173460.0,256604.0,,,33.48531549565585,55.47560975609757,0.5742574257425742
Solomon Islands,SLB,2022,59.0,724273,,750.0,120.0,,,100.0,,,757259.0,173460.0,,42.0,,33.48531549565585,55.47560975609757,0.5742574257425742
Somalia,SOM,2018,262.0,15411094,1.2,,,,,79.31246899288904,,,,,6413956.0,,,93.0361627206992,55.47560975609757,7.657590505086487
Somalia,SOM,2019,258.0,15981300,0.91,,,,,79.31246899288904,,,8229414.0,413398.0,7656331.0,,,93.0361627206992,55.47560975609757,7.657590505086487
Somalia,SOM,2020,254.0,16537016,0.77,,,,,79.31246899288904,,,8151944.0,1120441.0,1859390.0,,,22.809160612487034,55.47560975609757,7.657590505086487
Somalia,SOM,2021,250.0,17065581,0.91,,,,,79.31246899288904,,,11794561.0,812622.0,7848945.0,,,66.54715677845068,55.47560975609757,7.657590505086487
Somalia,SOM,2022,246.0,17597511,0.77,42000.0,8900.0,,,79.31246899288904,2851.0,,16503882.0,4350792.0,10056619.0,43.0,,60.93486974761453,55.47560975609757,7.657590505086487
South Africa,ZAF,2018,677.0,57339635,59.0,,,,,79.31246899288904,4549.0,3651.0,270538093.0,139515641.0,,,,64.77179372036707,55.47560975609757,7.657590505086487
South Africa,ZAF,2019,615.0,58087055,58.0,,,,,79.31246899288904,1555.0,,239722086.0,110958162.0,,,,64.77179372036707,55.47560975609757,7.657590505086487
South Africa,ZAF,2020,562.0,58801927,58.0,,,,,78.6171328767349,1726.0,,196724805.0,111394485.0,,,,64.77179372036707,55.47560975609757,7.058782195411401
South Africa,ZAF,2021,513.0,59392255,57.0,,,,,79.50348919762885,,,224713629.0,121419987.0,,,,64.77179372036707,55.47560975609757,6.372394601936209
South Africa,ZAF,2022,468.0,59893885,54.0,290000.0,38000.0,,,79.50348919762885,,,202375684.0,86286226.0,,43.0,,64.77179372036707,55.47560975609757,6.372394601936209
South Sudan,SSD,2018,227.0,10395329,12.0,,,,,90.89147286821705,,,3629830.0,201754.0,2351106.0,,,64.77179372036707,10.180012414649287,2.4703053821494856
South Sudan,SSD,2019,227.0,10447666,12.0,,,,,90.89147286821705,,,12478933.0,3204469.0,3672836.0,,,29.432292007658027,10.180012414649287,2.4703053821494856
South Sudan,SSD,2020,227.0,10606227,12.0,,,,,90.89147286821705,,,5627277.0,761332.0,10361522.0,,,184.1302996102733,10.180012414649287,2.4703053821494856
South Sudan,SSD,2021,227.0,10748272,13.0,,,,,60.178970917225946,,,11940000.0,1000000.0,1769276.0,,,14.818056951423786,10.180012414649287,3.7104252751672946
South Sudan,SSD,2022,227.0,10913164,12.0,45000.0,6800.0,,,60.178970917225946,,,3442557.0,983010.0,4273495.0,42.0,,124.13723287660888,10.180012414649287,3.7104252751672946
Spain,ESP,2018,11.0,46792043,6.8,,,,,56.47840531561462,,,,,,,,64.72626429714022,10.180012414649287,0.19137622102768626
Spain,ESP,2019,9.9,47131372,6.8,,,,,53.48101265822785,,,,,,,,64.72626429714022,10.180012414649287,0.1817146840148699
Spain,ESP,2020,7.2,47363807,6.8,,,,,66.48648648648648,,,,,,,,64.72626429714022,10.180012414649287,0.10668802563075691
Spain,ESP,2021,8.2,47486935,6.8,,,,,40.56603773584906,,,,,,,,64.72626429714022,10.180012414649287,0.1972764412165229
Spain,ESP,2022,6.9,47558630,6.8,2200.0,38.0,,,40.56603773584906,,,,,,,,64.72626429714022,10.180012414649287,0.1972764412165229
Sri Lanka,LKA,2018,64.0,21580710,0.42,,,,,90.47619047619048,656.0,5788.0,8397571.0,1335837.0,5435434.0,,,64.72626429714022,10.180012414649287,0.4154086413326392
Sri Lanka,LKA,2019,64.0,21649664,0.47,,,,,90.47619047619048,635.0,6628.0,5067814.0,828634.0,2734654.0,,,53.96121483543003,8.742943687181604,0.4154086413326392
Sri Lanka,LKA,2020,63.0,21715079,0.49,,,,,90.47619047619048,506.0,,5227487.0,877094.0,2802529.0,,,53.611400659628615,8.742943687181604,0.4154086413326392
Sri Lanka,LKA,2021,63.0,21773441,0.73,,,,,90.47619047619048,412.0,5770.0,4712189.0,674723.0,3819392.0,,,81.05345519884708,6.664509867356842,0.4154086413326392
Sri Lanka,LKA,2022,62.0,21832143,0.6,12000.0,1100.0,,,90.47619047619048,717.0,5268.0,3988154.0,1799228.0,2363905.0,42.0,,59.27316247065685,11.979949874686717,0.4154086413326392
Sudan,SDN,2018,71.0,41999059,2.3,,,,,90.47619047619048,,,14072486.0,1000000.0,2419881.0,,,17.195831639129004,52.72863661936613,0.4154086413326392
Sudan,SDN,2019,67.0,43232093,2.2,,,,,90.47619047619048,,,11841922.0,3405845.0,7968211.0,,,67.28815643271422,52.72863661936613,0.4154086413326392
Sudan,SDN,2020,62.0,44440486,2.2,,,,,90.47619047619048,,,10991617.0,1463581.0,3500904.0,,,31.850673108424353,52.72863661936613,0.4154086413326392
Sudan,SDN,2021,58.0,45657202,2.2,,,,,90.47619047619048,,,9743378.0,1345141.0,3825345.0,,,39.260972939775094,52.72863661936613,0.4154086413326392
Sudan,SDN,2022,54.0,46874204,2.2,,,,,90.47619047619048,,,5660589.0,1140307.0,,,,39.260972939775094,52.72863661936613,0.4154086413326392
Suriname,SUR,2018,38.0,593715,15.0,,,,,90.47619047619048,,,1627268.0,253105.0,811396.0,,,49.86246887421125,52.72863661936613,0.4154086413326392
Suriname,SUR,2019,29.0,600301,27.0,,,,,66.66666666666666,,,973635.0,113808.0,841760.0,,,86.45539652950028,52.72863661936613,0.42857142857142866
Suriname,SUR,2020,29.0,607065,22.0,,,,,60.0,,,997080.0,225000.0,735842.0,,,73.79969510972039,52.72863661936613,0.47540983606557374
Suriname,SUR,2021,29.0,612985,19.0,,,,,83.33333333333334,,,895400.0,300000.0,524899.0,,,58.62173330355148,52.72863661936613,0.3438735177865612
Suriname,SUR,2022,29.0,618040,15.0,270.0,8.6,,,83.33333333333334,,,776665.0,350000.0,467496.0,42.0,,60.19274719473648,52.72863661936613,0.3438735177865612
Sweden,SWE,2018,5.4,10162298,2.2,,,,,90.0,,,,,,,,100.0,52.72863661936613,0.059340659340659345
Sweden,SWE,2019,5.4,10267922,2.2,,,,,61.111111111111114,,,,,,,,100.0,52.72863661936613,0.08694096601073345
Sweden,SWE,2020,3.5,10368969,2.2,,,,,75.0,,,,,,,,100.0,52.72863661936613,0.046052631578947366
Sweden,SWE,2021,3.8,10467097,2.2,,,,,92.85714285714286,,,,,,,,100.0,52.72863661936613,0.04048706240487062
Sweden,SWE,2022,3.9,10549347,2.2,260.0,7.1,,,92.85714285714286,,,,,,42.0,,100.0,52.72863661936613,0.04048706240487062
Switzerland,CHE,2018,6.4,8514434,4.7,,,,,78.94736842105263,,,2900000.0,,2900000.0,,,100.0,52.72863661936613,0.08005266622778144
Switzerland,CHE,2019,5.4,8575588,4.6,,,,,73.33333333333333,,,2900000.0,,2900000.0,,,100.0,52.72863661936613,0.07264573991031391
Switzerland,CHE,2020,4.7,8638613,4.6,,,,,94.44444444444444,,,2900000.0,,3000000.0,,,103.44827586206897,52.72863661936613,0.04924330616996508
Switzerland,CHE,2021,4.7,8691406,4.6,,,,,57.14285714285714,,,3000000.0,,2200000.0,,,73.33333333333333,52.72863661936613,0.08083538083538085
Switzerland,CHE,2022,4.6,8740472,4.6,350.0,8.5,,,57.14285714285714,,,2300000.0,,2300000.0,42.0,,100.0,52.72863661936613,0.08083538083538085
Syrian Arab Republic,SYR,2018,19.0,19333463,0.1,,,,,89.63963963963964,,,703800.0,184000.0,1604568.0,,,227.98635976129583,52.72863661936613,0.20962131000894543
Syrian Arab Republic,SYR,2019,19.0,20098251,0.1,,,,,100.0,,,904124.0,237636.0,880960.0,,,97.4379620494534,52.72863661936613,0.18811881188118812
Syrian Arab Republic,SYR,2020,18.0,20772595,0.1,,,,,100.0,,,1029100.0,277600.0,1029100.0,,,100.0,52.72863661936613,0.1782178217821782
Syrian Arab Republic,SYR,2021,18.0,21324367,0.1,,,,,100.0,,,1231100.0,277600.0,1094680.0,,,88.9188530582406,52.72863661936613,0.1782178217821782
Syrian Arab Republic,SYR,2022,17.0,22125249,0.1,5300.0,560.0,,,100.0,,,1305100.0,277600.0,923623.0,42.0,,70.77028580185426,52.72863661936613,0.1782178217821782
Tajikistan,TJK,2018,84.0,9128132,4.1,,,,,92.05298013245033,,,16140873.0,4051834.0,10905196.0,,,67.56261572716667,52.72863661936613,0.902711550779304
Tajikistan,TJK,2019,83.0,9337003,3.0,,,,,94.85714285714286,,,9960282.0,4335462.0,11348178.0,,,113.9343042696984,52.72863661936613,0.8658718330849478
Tajikistan,TJK,2020,79.0,9543207,2.9,,,,,90.58157488419968,,,12942928.0,2759466.0,12005208.0,,,92.75496240108883,52.72863661936613,0.8626189285332945
Tajikistan,TJK,2021,79.0,9750064,2.9,,,,,92.23756186506903,,,11507173.0,3112111.0,8226676.0,,,71.49172085967595,52.72863661936613,0.8472980032910636
Tajikistan,TJK,2022,78.0,9952787,2.6,9400.0,1400.0,,,92.23756186506903,,,17823309.0,3723250.0,14852757.0,42.0,,83.33333052801811,52.72863661936613,0.8472980032910636
Thailand,THA,2018,153.0,71127802,10.0,,,,,91.54761904761905,8435.0,7562.0,25860749.0,2946152.0,25248945.0,,,97.63423712128369,52.72863661936613,1.6532029843066631
Thailand,THA,2019,150.0,71307763,10.0,,,,,85.06782185535128,9359.0,6721.0,26830943.0,4002630.0,28091178.0,,,104.69694635779294,58.20273631840796,1.7428116195631798
Thailand,THA,2020,146.0,71475664,8.7,,,,,83.27298724660409,7942.0,,31378785.0,5621464.0,25447196.0,,,81.09681748353226,58.20273631840796,1.732464989911501
Thailand,THA,2021,146.0,71601103,8.4,,,,,85.02156218367375,5403.0,6456.0,30085845.0,6759621.0,23775086.0,,,79.02415903558634,45.56033392360233,1.6972488791619469
Thailand,THA,2022,155.0,71697030,8.3,110000.0,6800.0,,,85.02156218367375,5966.0,6294.0,30329618.0,6945510.0,21166860.0,42.0,,69.78940519461867,48.66231647634584,1.6972488791619469
Timor-Leste,TLS,2018,498.0,1261845,1.2,,,,,89.1566265060241,,,1773683.0,323616.0,2286468.0,,,128.91074673433752,100.0,0.42148870773753844
Timor-Leste,TLS,2019,498.0,1280438,0.92,,,,,89.1566265060241,,,3156970.0,142044.0,2054965.0,,,65.09295305308571,100.0,0.42148870773753844
Timor-Leste,TLS,2020,498.0,1299995,1.5,,,,,89.1566265060241,,,1739707.0,370734.0,1916739.0,,,110.17596641273502,100.0,0.42148870773753844
Timor-Leste,TLS,2021,498.0,1320942,1.0,,,,,89.1566265060241,,,2972238.0,627783.0,10236642.0,,,344.4085567844836,100.0,0.42148870773753844
Timor-Leste,TLS,2022,498.0,1341296,0.71,10000.0,1400.0,,,89.1566265060241,,,2868669.0,575769.0,2285715.0,44.0,,79.67858961769379,100.0,0.42148870773753844
Togo,TGO,2018,38.0,8046679,17.0,,,,,89.1566265060241,,,796315.0,124355.0,592180.0,,,74.36504398385061,100.0,0.42148870773753844
Togo,TGO,2019,37.0,8243094,16.0,,,,,92.94117647058823,,,1230880.0,269406.0,1228767.0,,,99.82833419992201,100.0,0.3938634940513463
Togo,TGO,2020,35.0,8442580,17.0,,,,,95.38461538461539,,,893646.0,137286.0,1060026.0,,,118.61811052698718,100.0,0.36312849162011174
Togo,TGO,2021,33.0,8644829,13.0,,,,,91.76470588235294,,,1378515.0,511301.0,1557108.0,,,112.95546294381997,100.0,0.3557387444514902
Togo,TGO,2022,32.0,8848699,13.0,8600.0,1500.0,,,91.76470588235294,,,1996676.0,1069544.0,1426983.0,43.0,,71.46792969916001,100.0,0.3557387444514902
Tokelau,TKL,2018,28.0,1621,,,,,,100.0,,,0.0,,,,,100.0,100.0,0.10891089108910891
Tokelau,TKL,2019,30.0,1752,,,,,,100.0,,,,,,,,100.0,100.0,0.10891089108910891
Tokelau,TKL,2020,19.0,1827,,,,,,100.0,,,,,0.0,,,100.0,100.0,0.10891089108910891
Tokelau,TKL,2021,19.0,1849,,,,,,100.0,,,0.0,,,,,100.0,100.0,0.10891089108910891
Tokelau,TKL,2022,19.0,1871,,,,,,100.0,,,,,,,,100.0,100.0,0.10891089108910891
Tonga,TON,2018,9.8,105150,0.0,,,,,100.0,,,207875.0,,207875.0,,,100.0,100.0,0.10891089108910891
Tonga,TON,2019,11.0,104951,0.0,,,,,100.0,,,207875.0,,301324.0,,,144.95441972339148,100.0,0.10891089108910891
Tonga,TON,2020,8.7,105254,0.0,,,,,100.0,,,305000.0,,,,,144.95441972339148,100.0,0.08613861386138613
Tonga,TON,2021,7.6,106017,14.0,,,,,100.0,,,,,97508.0,,,144.95441972339148,100.0,0.08613861386138613
Tonga,TON,2022,2.2,106858,0.0,,,,,100.0,,,70000.0,,62074.0,42.0,,88.67714285714285,100.0,0.08613861386138613
Trinidad and Tobago,TTO,2018,19.0,1504709,15.0,,,,,83.33333333333334,,,,,,,,85.69198751300729,100.0,0.225296442687747
Trinidad and Tobago,TTO,2019,16.0,1519955,16.0,,,,,50.0,,,,,,,,85.69198751300729,100.0,0.3137254901960784
Trinidad and Tobago,TTO,2020,17.0,1518147,16.0,,,,,100.0,,,,,,,,85.69198751300729,100.0,0.16831683168316833
Trinidad and Tobago,TTO,2021,13.0,1525663,11.0,,,,,100.0,,,,,,,,85.69198751300729,100.0,0.12871287128712872
Trinidad and Tobago,TTO,2022,18.0,1531044,12.0,280.0,6.4,,,100.0,,,,,,0.0,,85.69198751300729,100.0,0.12871287128712872
Tunisia,TUN,2018,35.0,11933041,0.96,,,,,0.0,,,1537600.0,242000.0,1317600.0,,,85.69198751300729,100.0,36.0
Tunisia,TUN,2019,35.0,12049314,0.73,,,,,0.0,,,1674000.0,300000.0,,,,85.69198751300729,100.0,36.0
Tunisia,TUN,2020,36.0,12161723,0.73,,,,,0.0,,,,,992000.0,,,85.69198751300729,100.0,36.0
Tunisia,TUN,2021,36.0,12262946,0.73,,,,,0.0,,,992000.0,185000.0,1132000.0,,,114.11290322580645,100.0,36.0
Tunisia,TUN,2022,37.0,12356117,0.73,3000.0,86.0,,,0.0,,,1099500.0,200000.0,1390760.0,0.0,,126.49022282855844,100.0,36.0
Turkmenistan,TKM,2018,46.0,6065066,22.0,,,,,100.0,,,,,2631246.0,,,114.86779178208748,100.0,2.6732673267326734
Turkmenistan,TKM,2019,45.0,6158420,22.0,,,,,100.0,,,,,,,,114.86779178208748,100.0,2.6732673267326734
Turkmenistan,TKM,2020,46.0,6250438,22.0,,,,,100.0,,,,,16415980.0,,,114.86779178208748,100.0,2.6732673267326734
Turkmenistan,TKM,2021,47.0,6341855,22.0,,,,,100.0,,,,,,,,114.86779178208748,100.0,2.6732673267326734
Turkmenistan,TKM,2022,48.0,6430770,22.0,3700.0,130.0,,,100.0,,,,,,42.0,,114.86779178208748,100.0,2.6732673267326734
Turks and Caicos Islands,TCA,2018,5.5,41487,,,,,,100.0,,,,,,,,114.86779178208748,100.0,2.6732673267326734
Turks and Caicos Islands,TCA,2019,11.0,43080,0.0,,,,,100.0,,,,,,,,114.86779178208748,100.0,2.6732673267326734
Turks and Caicos Islands,TCA,2020,5.0,44276,0.0,,,,,100.0,,,,,,,,114.86779178208748,100.0,2.6732673267326734
Turks and Caicos Islands,TCA,2021,0.0,45114,0.0,,,,,100.0,,,,,20000.0,,,114.86779178208748,100.0,2.6732673267326734
Turks and Caicos Islands,TCA,2022,0.14,45703,0.0,,,,,100.0,,,30000.0,,,,,114.86779178208748,100.0,2.6732673267326734
Tuvalu,TUV,2018,270.0,10865,0.0,,,,,100.0,,,,,30715.0,,,114.86779178208748,100.0,2.6732673267326734
Tuvalu,TUV,2019,296.0,10956,0.0,,,,,100.0,,,78140.0,,,,,114.86779178208748,100.0,2.9306930693069306
Tuvalu,TUV,2020,296.0,11069,0.0,,,,,100.0,,,,,,,,114.86779178208748,100.0,2.9306930693069306
Tuvalu,TUV,2021,296.0,11204,0.0,,,,,100.0,,,,,,,,114.86779178208748,100.0,2.9306930693069306
Tuvalu,TUV,2022,296.0,11312,0.0,,,,,100.0,,,,,,0.0,,114.86779178208748,100.0,2.9306930693069306
T眉rkiye,TUR,2018,16.0,82809304,0.81,,,,,85.45150501672241,,,,,,,,114.86779178208748,100.0,0.18507485782815583
T眉rkiye,TUR,2019,16.0,83481684,1.2,,,,,81.0204081632653,,,,,,,,114.86779178208748,100.0,0.19507340134361784
T眉rkiye,TUR,2020,15.0,84135428,1.2,,,,,80.51282051282051,,,,,,,,114.86779178208748,100.0,0.18402013211701793
T眉rkiye,TUR,2021,14.0,84775404,1.2,,,,,73.64341085271317,,,,,,,,114.86779178208748,100.0,0.18755841728112993
T眉rkiye,TUR,2022,14.0,85341241,1.6,,,,,73.64341085271317,,,,,,,,114.86779178208748,100.0,0.18755841728112993
Uganda,UGA,2018,200.0,41515395,40.0,,,,,62.72496831432193,,,16885675.0,4321467.0,19396202.0,,,114.86779178208748,100.0,3.1384872411941367
Uganda,UGA,2019,200.0,42949080,39.0,,,,,82.47896279659905,,,37076934.0,11426295.0,25523528.0,,,68.83937059089082,100.0,2.395813188135922
Uganda,UGA,2020,199.0,44404611,33.0,,,,,85.68275085556823,,,39575943.0,11426295.0,20538194.0,,,51.895652871745845,100.0,2.2957277893911794
Uganda,UGA,2021,199.0,45853778,32.0,,,,,87.70966975528628,,,44686940.0,10426290.0,25693080.0,,,57.49572470166899,100.0,2.2432729210801896
Uganda,UGA,2022,198.0,47249585,33.0,190000.0,38000.0,,,87.70966975528628,,,46680031.0,11426295.0,31534627.0,43.0,,67.55485445157481,100.0,2.2432729210801896
Ukraine,UKR,2018,80.0,44446954,23.0,,,,,95.41484716157204,,,36174257.0,5357827.0,47882276.0,,,132.3656101630505,100.0,0.8297477240817067
